artist,gender,category
Jérémy Gabriel,male,Canadian_male_singers
Jérémy Kapone,male,French_male_singers
Jérôme Couture,male,Canadian_male_singers
Jérôme Minière,male,Canadian_male_singers
Jörg Fischer,male,Male_guitarists
Jørgen Træen,male,Male_guitarists
Jørn Hoel,male,Male_guitarists
Jørn Inge Tunsberg,male,Male_guitarists
Jürgen Dehmel,male,Male_guitarists
Jürgen Rost,male,Male_guitarists
Jürgen Steinmetz,male,Male_guitarists
K Camp,male,African-American_male_rappers
K-Bust,female,Canadian_female_singers
K-Solo,male,African-American_male_rappers
K-os,male,Canadian_male_singers
K-the-I???,male,African-American_male_rappers
K. C. Douglas,male,American_male_guitarists
K. Michelle,female,American_female_singers
K. T. Oslin,female,American_female_country_singers
K.S. Rhoads,male,American_male_singer-songwriters
K.d. lang,female,Canadian_female_pop_singers
KB,male,African-American_male_rappers
KIT Walters,male,American_male_singers
KORR-A,female,American_female_singers
KRS-One,male,African-American_male_rappers
KT Tunstall,female,Female_rock_singers
Ka,male,American_male_rappers
Kaaren Ragland,female,American_female_singers
Kacey Musgraves,female,American_female_country_singers
Kaci Battaglia,female,American_female_pop_singers
Kaci Brown,female,American_female_singers
Kacy Crowley,female,American_female_guitarists
Kacy Hill,female,American_female_singer-songwriters
Kadie Lynn Roberson,female,American_female_country_singers
Kafani,male,African-American_male_rappers
Kai,female,Canadian_female_pop_singers
Kai Eckhardt,male,Male_guitarists
Kai Hansen,male,Male_guitarists
Kaia Wilson,female,American_female_guitarists
Kaitlyn Baker,female,American_female_country_singers
Kaitlyn Lusk,female,American_female_singers
Kaitlyn Maher,female,American_female_singers
Kaitlyn ni Donovan,female,American_female_singers
Kajsa Grytt,female,Swedish_female_singers
Kaki King,female,American_female_guitarists
Kal David,male,American_male_guitarists
Kal Hourd,male,Canadian_male_singers
Kalan Porter,male,Canadian_male_singers
Kalenna Harper,female,African-American_female_singer-songwriters
Kaleo Wassman,male,American_male_singers
Kali Uchis,female,American_female_singer-songwriters
Kalie Shorr,female,American_female_country_singers
Kalle Johansson,male,Swedish_male_singers
Kalle Mattson,male,Canadian_male_singers
Kalle Pohl,male,Male_guitarists
Kalomira,female,American_female_singers
Kam,male,African-American_male_rappers
Kam Lee,male,American_male_singers
Kam-Hill,male,French_male_singers
Kamahl,male,Australian_male_singers
Kamaiyah,female,Female_hip_hop_musicians
Kamal Uddin,male,English_male_singers
Kameelah Williams,female,American_female_singers
Kamila Nasr,female,Canadian_female_singers
Kamila Thompson,female,British_female_singers
Kandi Burruss,female,African-American_female_singer-songwriters
Kandle,female,Canadian_female_pop_singers
Kane Brown,male,American_country_singers
Kansas Joe McCoy,male,American_male_guitarists
Kanye West,male,African-American_male_rappers
Kap G,male,American_male_rappers
Kara DioGuardi,female,American_female_singers
Karan Casey,female,Irish_female_singers
Kareem Salama,male,American_country_singers
Karel Fialka,male,British_male_singers
Karen Alexander,female,American_female_singer-songwriters
Karen Bishko,female,English_female_singers
Karen Black,female,American_female_singer-songwriters
Karen Brooks,female,American_female_country_singers
Karen Carpenter,female,American_female_pop_singers
Karen Carroll,female,American_female_guitarists
Karen Chandler,female,American_female_singers
Karen Cheryl,female,French_female_singers
Karen Clark Sheard,female,African-American_female_singers
Karen Dalton,female,American_female_guitarists
Karen Danzig,female,British_female_singers
Karen Dior,female,American_female_singers
Karen Elson,female,English_female_singer-songwriters
Karen Fairchild,female,American_female_singers
Karen Fraction,female,African-American_female_singers
Karen Harding,female,English_female_pop_singers
Karen Jacobsen,female,Australian_female_singers
Karen Knowles,female,Australian_female_singers
Karen Lafferty,female,American_female_singers
Karen Lee Batten,female,Canadian_female_singers
Karen Lovely,female,American_female_singer-songwriters
Karen Mal,female,American_female_singer-songwriters
Karen Morrow,female,American_female_singers
Karen Nash,female,American_female_singers
Karen O,female,American_female_rock_singers
Karen Philipp,female,American_female_singers
Karen Poole,female,English_female_singers
Karen Ramirez,female,English_female_singers
Karen Staley,female,American_female_country_singers
Karen Taylor-Good,female,American_female_country_singers
Karen Tobin,female,American_female_country_singers
Karen Young,female,American_female_pop_singers
Kari Berg,female,Swedish_female_singers
Kari Faux,female,American_female_singers
Kari Kimmel,female,American_female_singers
Kari Peitsamo,male,Male_guitarists
Kari Wuhrer,female,American_female_singers
Karim Ouellet,male,Canadian_male_singers
Karima Francis,female,English_female_singers
Karima Kibble,female,American_female_singers
Karin Anna Cheung,female,American_female_singer-songwriters
Karin Dreijer Andersson,female,Swedish_female_singers
Karin Oliver,female,American_female_singers
Karin Page,female,Australian_female_singers
Karin Park,female,Swedish_female_singers
Karin Ström,female,Swedish_female_singers
Karina Pasian,female,American_female_singers
Karise Eden,female,Australian_female_pop_singers
Karl Backman,male,Swedish_male_singers
Karl Blau,male,American_male_singer-songwriters
Karl Dallas,male,English_male_singer-songwriters
Karl Denver,male,Scottish_male_singers
Karl E. H. Seigfried,male,American_male_guitarists
Karl Gerhard,male,Swedish_male_singers
Karl Green,male,Male_guitarists
Karl Hyde,male,English_male_singers
Karl Kippenberger,male,Male_guitarists
Karl Martindahl,male,Swedish_male_singers
Karl Willetts,male,English_male_singers
Karl Wolf,male,Canadian_male_singers
Karl Zinsman Jr.,male,American_male_guitarists
Karla Bonoff,female,American_female_singer-songwriters
Karla DeVito,female,American_female_singers
Karli Whetstone,female,American_female_country_singers
Karrin Allyson,female,American_female_jazz_singers
Karyn Rochelle,female,American_female_country_singers
Karyn White,female,American_female_singers
Kasey Lansdale,female,American_female_country_singers
Kasia Nosowska,female,Female_rock_singers
Kasperi Heikkinen,male,Male_guitarists
Kassie DePaiva,female,American_female_country_singers
Kassie Miller,female,American_female_country_singers
Kat Bjelland,female,American_female_guitarists
Kat Dahlia,female,American_female_singer-songwriters
Kat Edmonson,female,American_female_jazz_singers
Kat Graham,female,American_female_pop_singers
Kat McSnatch,female,Australian_female_singers
Kat Nestel,female,American_female_singer-songwriters
Kat Parsons,female,American_female_guitarists
Kat Perkins,female,American_female_singer-songwriters
Kat Williams,female,American_female_singers
Katarina Karnéus,female,Swedish_female_singers
Katarina Lilja,female,Swedish_female_singers
Kate Alexa,female,Australian_female_pop_singers
Kate Aumonier,female,English_female_singers
Kate Baldwin,female,American_female_singers
Kate Bristol,female,American_female_singers
Kate Bush,female,English_female_singer-songwriters
Kate Cameron,female,English_female_singers
Kate Campbell,female,American_female_singers
Kate Carney,female,English_female_singers
Kate Ceberano,female,Australian_female_pop_singers
Kate Crossan,female,Irish_female_singers
Kate Cutler,female,English_female_singers
Kate Davis,female,American_female_jazz_singers
Kate DeAraugo,female,Australian_female_pop_singers
Kate Earl,female,American_female_singer-songwriters
Kate Garner,female,English_female_singers
Kate Hall,female,English_female_singers
Kate Higgins,female,American_female_jazz_singers
Kate Jackson,female,British_female_singers
Kate Jacobs,female,American_female_guitarists
Kate Lee,female,American_female_singers
Kate Maberly,female,English_female_pop_singers
Kate Maki,female,Canadian_female_singers
Kate Markowitz,female,American_female_singers
Kate McGarrigle,female,Canadian_female_singers
Kate McGarry,female,American_female_jazz_singers
Kate Michaels,female,American_female_jazz_singers
Kate Miner,female,American_female_singers
Kate Nash,female,English_female_pop_singers
Kate Nauta,female,American_female_singers
Kate Parry,female,Australian_female_singers
Kate Pierson,female,American_female_guitarists
Kate Price,female,American_female_singers
Kate Rogers,female,Canadian_female_singers
Kate Rusby,female,English_female_singers
Kate Santley,female,English_female_singers
Kate Smith,female,American_female_pop_singers
Kate St John,female,English_female_singers
Kate Taylor,female,American_female_singers
Kate Tempest,female,English_female_rappers
Kate Todd,female,Canadian_female_singers
Kate Voegele,female,American_female_guitarists
Kate Walsh,female,English_female_singers
Kate Wolf,female,American_female_singer-songwriters
Katelyn Tarver,female,American_female_singer-songwriters
Katelynne Cox,female,American_female_singers
Katerina Kazelis,female,Swedish_female_singers
Katey Sagal,female,American_female_pop_singers
Kath Bloom,female,American_female_singer-songwriters
Katharina Nuttall,female,Female_rock_singers
Katharine Blake,female,English_female_singers
Katharine McPhee,female,American_female_pop_singers
Kathe Green,female,English_female_singers
Katherine Bailess,female,American_female_country_singers
Katherine Ellis,female,English_female_singers
Katherine Henderson,female,African-American_female_singers
Katherine Marlowe,female,American_female_singers
Katherine McGrath,female,American_female_singers
Kathi McDonald,female,American_female_singers
Kathi Wilcox,female,American_female_guitarists
Kathie Lee Gifford,female,American_female_singer-songwriters
Kathleen,female,Canadian_female_pop_singers
Kathleen Battle,female,African-American_female_singers
Kathleen Bradley,female,African-American_female_singers
Kathleen Edwards,female,Canadian_female_pop_singers
Kathleen Elle,female,American_female_guitarists
Kathleen Ferrier,female,English_female_singers
Kathleen Hanna,female,American_female_guitarists
Kathleen Howard,female,American_female_singers
Kathleen Lonski,female,American_female_guitarists
Kathleen Wilhoite,female,American_female_singers
Kathleen Yearwood,female,Canadian_female_singers
Kathleen York,female,American_female_singer-songwriters
Kathleen de Leon Jones,female,Australian_female_singers
Kathryn Beaumont,female,English_female_singers
Kathryn Crosby,female,American_female_singers
Kathryn Williams,female,English_female_singers
Kathy Barr,female,American_female_singers
Kathy Brown,female,American_female_singers
Kathy Durkin,female,Irish_female_singers
Kathy Foster,female,American_female_singers
Kathy Griffin,female,American_female_singers
Kathy Kelly,female,American_female_singers
Kathy Kirby,female,English_female_pop_singers
Kathy Kosins,female,American_female_jazz_singers
Kathy Linden,female,American_female_singers
Kathy Mattea,female,American_female_country_singers
Kathy McCord,female,American_female_singers
Kathy Sanborn,female,American_female_jazz_singers
Kathy Sledge,female,African-American_female_singers
Kathy Troccoli,female,American_female_singers
Kathy Valentine,female,American_female_guitarists
Kathy Wemyss,female,Australian_female_singers
Kathy Young,female,American_female_pop_singers
Kati Kovács,female,Female_rock_singers
Katia Zuccarelli,female,Canadian_female_pop_singers
Katie Armiger,female,American_female_country_singers
